,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_9,Cov_35,Cov_36,Cov_38,Cov_39,Cov_40,Cov_43,Cov_44,Cov_45,Cov_47,Cov_48,Cov_49,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_9,C_35,C_36,C_38,C_39,C_40,C_43,C_44,C_45,C_47,C_48,C_49,C_51,C_52,C_53,C_54,C_55,C_56,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
61,-2.81153080726415,-1.93517746514782,-0.82690812178711,-1.01396974192869,-0.474971998610954,-0.849672068747513,1.06748182233872,1.52765624155565,1.02929434577824,1.51309533142356,1.73566237060037,1.37141809898257,0.574883642980358,-0.83936212575007,-8.61289215424784,-9.07932624783807,-9.70221728302828,-10.4228852468817,-10.3104677842714,-7.58566370333779,-4.91880666962842,-2.8054539304228,-0.124353719418347,2.54031183497432,4.45795116467665,6.4770819149576,7.98675727929201,7.74441890129017,7.27435364396655,6.75377469093523,6.95966569709203,6.28457895446247,4.17083672542039,2.03920032708688,1.20793445678873,1.8948253784915,2.91575391807251,1.6842924746648,0.568518899204538,0.0282486595849149,0.009688186149533333,0.012265992832787675,0.06514758849823618,-0.03225820148758212,-0.05641322196188918,0.027737315584968773,-0.016171956770412166,-0.09786597927320789,-0.009029588362688721,0.0023790982309724123,0.031576184740433465,0.018797969992347358,-0.020985706004965826,-0.002442723277703129,0.039559446745503206,-0.00953303898421202,-0.003463573361421825,0.0654109417341023,-0.0506125405973855,0.017027908631844807,-0.019705082678234516,-0.016536812685070606,-0.02414857800538121,-0.018907785667552315,-0.05063802120534542,-0.3578221064361097,-1.6334527864784714,4.6316746772301745,-1.94854590980779,-0.3908092198172911,-0.08630844607707343,0.0038006486226714563,0.041251633613220255,-0.011304837807728268,-0.0028160604963829447,0.009264898990123477,0.018035412671249328,-0.00910047912718124,0.3693548387096774,2.6952464903912867
62,-3.69971743547675,-3.15106512516885,-2.33439084924011,-2.45363862081037,-1.75653725394449,-2.48292114034438,0.70924406040535,0.644615873515183,0.954948785916621,1.55270841238631,1.88466392079027,1.12431633144935,0.647598369962854,-0.451600518005953,-4.45284338006872,-6.35484806070689,-8.52296241387886,-10.7370990790496,-10.5895185699307,-7.68128349013378,-4.85211783751609,-3.02513554171044,-1.2464413583314,0.505657714203601,1.43312613177358,2.40164501825603,4.01726654317417,5.48772807394467,6.75377469093523,8.03659976105137,8.27115302742456,7.58179068148208,5.35163761687923,3.03530774261489,2.63064189144824,4.95688424303905,7.62974818563761,5.64355314022068,3.79364899654744,0.011238046796786215,-0.0023504100429072405,0.018899257121020172,0.03971319469313449,-0.0957329662199624,0.0315490810497242,-0.006476830183305332,0.02421106456122199,-0.15505023916740254,0.05192887774411779,0.1087062560532378,0.057579998333036425,0.13013666131591325,-0.1386218439078281,-0.034162994423660775,0.07742107190783361,-0.0006126485822407378,-0.04874907272994757,0.03510436290552535,-0.005551755909357197,0.14680689127354743,-0.19543095996517185,-0.05169000146807235,-0.031260480419583,0.03793935356909945,0.1653764302244755,0.6276349338128306,-0.2687410742655267,-1.9487821555967693,2.936133421823947,-1.1614526058191912,-0.11593304555678897,-0.005081111633319929,0.10592692791120793,-0.023275810547175143,-0.007548352487547626,0.0014805977988411078,-0.007766075557202467,-0.03148428028456954,0.3612903225806451,2.8331254404017088
63,-4.97411023081449,-4.73982733539208,-4.19329201981375,-4.59125829981775,-4.18592597886061,-5.17063070582252,0.203102880586107,-0.091259066359613,0.826585800455185,2.01148948888603,3.02055269364183,1.83386149789798,1.08623031315877,-0.905315408199042,-4.76551780717372,-6.87772722289927,-9.61036633213177,-12.36309489442,-12.287529340754,-8.9857602118544,-5.77455216934646,-3.83971482720642,-1.87845747960826,0.0494202734215882,1.11556664993048,2.20578239579525,4.14315568637418,5.65683711211179,6.95966569709203,8.27115302742456,9.18799263241736,9.08951056907747,7.37779774730758,5.41333851106739,4.85270187778132,7.08668416223544,9.53116123501852,5.70152371396744,2.03823607244278,0.004527354855411609,-0.0302583724384365,-0.07433842135613006,-0.012663857234666596,-0.010939492220232062,0.09845162338582514,0.011464082092756324,0.0179413882756892,-0.03157094773181123,-0.2215556711388677,0.043374414403452285,-0.006482728781118418,0.007775382581250208,-0.016658467836590807,-0.010030907919956316,-0.002668393535014324,-0.0065234399226793425,-0.014519959884877226,0.026737216750401353,0.016335764877761543,0.020254101539308005,-0.03217618262609987,-0.00969863377121501,0.005613537289928807,0.010088108384567434,0.033632076093891815,0.10013277622054724,-0.09396968374234359,-0.36983456996645864,-1.1667920725242906,2.727813404918093,-1.0042298070420033,-0.27995811866083853,0.061231886162102636,0.05942885087090154,0.029299939468197957,-0.011205566843471368,-0.014284419761520162,-0.03462909823789986,0.5732974910394265,3.0295201983841213
64,-5.65717844488012,-5.7438192825509,-5.50204392345448,-6.0580487331714,-5.80345566876955,-6.69826870635142,-0.792300584232256,-1.44001954871299,0.151544423790437,1.98624648289518,3.98196997901129,2.47858806320954,1.43427007717151,-1.21058928815953,-3.77747852895887,-6.26207312511103,-9.65149462005259,-12.9996880975862,-13.0303548611983,-9.49787228474566,-6.07693237142704,-4.28619287412604,-2.41100401879638,-0.576383306414948,0.417702439025526,1.38670251009725,3.52141310964702,4.98812451709983,6.28457895446247,7.58179068148208,9.08951056907747,10.1904561927519,9.52566246285542,8.46156946465283,7.45206756506055,9.40072577765153,11.3001262149811,4.48880236360131,-2.14153691550638,-8.919928994510049e-05,0.016802269359151724,0.02403762074951589,0.11916610120812461,-0.01036893462070151,-0.11902459787121618,-0.046510003528020566,0.036806037686285015,0.30624291404224013,0.025052964467463305,-0.17801915252283596,-0.09718141370282164,-0.03944579495419842,0.085339911589795,0.05858710963324692,-0.05433651126137605,-0.01112653565576254,-0.03636714026655547,0.023228983612857478,0.08427424759300231,-0.03159675565469731,0.01623774373533984,0.016279570082604337,0.04466253691156096,-0.0003496475058397084,0.01946218131910201,-0.0017176345996592925,-0.01625557348538938,-0.08619278530105527,-0.11638106895289613,-1.0052951180572665,2.3714959898254686,-1.5085853854877531,0.2723890317618132,0.19237591658798386,0.0902913718979728,-0.051616001750557694,-0.011160851699192998,-0.00188599241427777,0.540143369175627,3.1906827157760285
65,-5.88312015860693,-6.74334526776251,-7.22853714536841,-8.35329905848613,-9.17681966138968,-9.5573695357075,-2.65732762878028,-3.68275215817604,0.205645316302515,2.04849456492462,4.45061687743571,2.41256702865508,1.7081925316567,-1.05877661951399,-2.78866397840411,-5.61422202610747,-9.62596945691969,-13.5513571508049,-13.2241920014136,-9.68440791330873,-6.20693594171032,-4.83149629206811,-3.29964732850548,-1.81274575158533,-1.15228052825597,-0.562188943198161,1.65303374587912,2.98480051981748,4.17083672542039,5.35163761687923,7.37779774730758,9.52566246285542,12.863030890528,15.5481271909144,16.0511679670554,16.4229038304669,16.553305709209,5.77071395067123,-4.81808317875026,0.005793690269974156,-0.0038075745182145795,-0.026780738866171924,-0.09206169480119852,-0.0001673873089441422,0.12312572812449402,-0.025907661496023165,0.019583699954774093,0.042422550257939805,0.14827008108884995,-0.009273055304552476,-0.029415808361523528,-0.11305977676836095,0.12013127376127379,0.1352234927420266,-0.2610221401531274,0.023726494725643612,0.02917819932500519,-0.0025900805031820917,0.008855972254890192,0.009220411248409215,0.08127475074071998,0.027288185823823502,0.036026872242718465,-0.09075850159280804,-0.009514103556423374,-0.044879300773855046,0.11105679495908234,0.002329176477693051,-0.005938598178703764,-0.2793394658200913,-1.508212100316231,3.5131553555398023,-1.5382003077822939,-0.1567646978069012,-0.009985259849410308,-0.0153469109104881,0.02817625318547808,0.02970643456600868,0.5856793743890522,3.585112395801275
66,-6.79803163595432,-8.30805360886863,-9.40024562856123,-11.1402093644918,-13.0119274275971,-12.8586037860295,-4.44881355682923,-5.82335932648971,0.242876355415757,1.99974816877381,4.73858442783945,2.19610813658974,1.85058365079183,-0.657709749293204,-2.46402173760228,-5.64016859786958,-9.99333209733969,-14.2652266177935,-13.4291253145321,-9.68572327952957,-5.96737054817206,-5.04887437602659,-3.89457803485926,-2.79068096596769,-2.57235268021291,-2.4227233820169,-0.146685158145104,1.03071968919311,2.03920032708688,3.03530774261489,5.41333851106739,8.46156946465283,15.5481271909144,22.0945713735596,24.0130680611096,22.7000663650799,21.0184040536152,6.45759633017839,-7.9191957061651,0.05077115875291341,0.011321709141924888,-0.022580359517748446,-0.04678093557483722,-0.030260453852707186,0.018818032546176307,-0.041467725162258544,-0.07363428854075556,-0.07979718309843045,0.11618513074582901,0.03578456351549427,0.07065538556945579,0.04679706169576001,-0.09709672859541137,0.009764771436833656,-0.034752718134689255,0.0497632652615556,0.08891391009379525,-0.009180708051627377,-0.08532214128883119,-0.029298370789068197,0.014168574850349348,0.004546697848333779,0.006690705284259863,0.001933313018558279,0.07303508175086224,-0.05967500389521732,0.02141920551422983,0.042177402473144464,0.10757607168349706,0.061043058136559504,0.2725509318305412,-1.5402064601554015,2.05575271236081,-0.7556791862105743,-0.24841217180112193,0.05593256440118463,0.1338182230286966,0.12401082528883697,0.7102476376669925,4.699422451063497
67,-8.84294952086742,-11.6418284260137,-13.9085324316962,-16.3867301861799,-19.4295117225018,-19.4047051357753,-4.73074120368536,-6.17233271241437,1.31623942940453,2.95873828382948,4.62265093226406,2.93067514452004,2.1820739365239,-1.48352609823469,-6.63773523819918,-8.43357338614746,-11.6095336714351,-14.7553813499073,-12.9173406281412,-10.1919089480714,-7.38485963745454,-6.66061053955758,-5.60194670031183,-4.59000325886241,-4.66483248278379,-4.76810277225263,-1.93851132381971,-0.221960937886379,1.20793445678873,2.63064189144824,4.85270187778132,7.45206756506055,16.0511679670554,24.0130680611096,31.4576240294769,31.8209309232272,31.885931796937,20.4805722039046,9.27440935261973,0.0016228554649876403,-0.01896899484580745,-0.08665264514843939,0.07267144677770052,0.18604858002838245,-0.14151379779032136,0.042549988940937686,0.19510522460910085,-0.12075679146263722,-0.14630340043419807,-0.038788681592848304,0.0033795828524673826,-0.003045989370307741,-0.008676610316029718,-0.06269603779993994,0.09541335543340762,-0.002398359309187948,0.0018505708910664259,-0.04208555411808853,0.010052022013983367,-0.006710359534103851,-0.01980169704145281,-0.007274512739753554,-0.004203075494681744,0.009935456845893698,-0.06594958150552,0.05405555597857719,-0.04637879478474969,-0.008844872998091918,-0.01914650104382295,0.060184859112061916,0.1933767153833482,-0.15661436113832353,-0.7573535093593564,1.3658941371817968,-1.0000954978213106,0.46855531960468483,0.04758311923709465,-0.19538789519449595,1.77909742587162,5.607818116654365
68,-14.68364003693,-18.7938889481438,-22.1476183140436,-24.7814806292121,-28.9922763504968,-31.8685572741749,-3.89299931479424,-2.31437394339365,3.18478050108449,6.41950843871416,8.81156758135568,1.4824971205723,1.3724351115672,-3.03563108090458,-15.2439922466606,-15.8661118528725,-18.1827886886817,-20.6309388166726,-16.2601423027529,-11.1943302360206,-5.58565799622884,-3.89090466784311,-4.21655278012478,-4.56189354471147,-6.32593058718505,-7.95492262090008,-4.67062763984103,-1.12054019396208,1.8948253784915,4.95688424303905,7.08668416223544,9.40072577765153,16.4229038304669,22.7000663650799,31.8209309232272,121.974672783554,211.955023731137,115.657172260563,19.581217031138,-0.12690985536460792,0.01283869766984305,0.2148251517459686,-0.015541154156293731,-0.1107005993465671,0.024972993869818952,-0.011798220524688645,-0.05112821315534375,0.14752114051309848,0.001083976153808296,-0.03856278040908977,-0.08859842283217546,0.003806987044853885,0.051445635557048085,0.009358710293270563,0.06534177935233086,-0.09459891939358818,-0.12168017532169578,0.09694978451221833,0.1100160330056349,0.0067413379012961185,-0.001386877458673149,0.006029984093761097,0.018018141589347104,0.06965365301156357,0.0009556854252900176,0.0075718869695345185,-0.02692078831599185,-0.0049170533914728275,-0.018646762240027436,0.027947699370114785,0.08733567056033067,-0.007077438376859117,-0.24484603757112522,-0.9987450763610624,2.4524391888443926,-1.0424844944042597,-0.33961462693939604,0.14098248475316247,3.5216031280547417,11.043761713454069
69,-22.139122780091,-27.4998412887384,-31.9142305806333,-34.9330264377713,-40.5331706280289,-46.4849787251784,-3.3054244121591,1.40456932507609,5.18211342823216,9.81079533633325,12.6519554577911,-0.282140513502483,0.441202096920593,-4.29778076132199,-22.6846781892399,-22.476308604946,-24.1610715126193,-26.1442553778271,-19.0497271831435,-11.4718538675844,-2.93432742385705,-0.404506230789235,-2.25613257344171,-4.10022645303355,-7.64321180637193,-10.8783329959803,-7.08531939119189,-1.69725254421795,2.91575391807251,7.62974818563761,9.53116123501852,11.3001262149811,16.553305709209,21.0184040536152,31.885931796937,211.955023731137,392.755718251265,211.558048989259,30.6127509553408,0.052874323096671456,-0.0043919041183614945,-0.0895356967172631,0.00593380831126332,0.06002772294572042,-0.015103140476630033,0.026140637059857412,0.011106629821099041,-0.06703138730296822,-0.007279348910783601,-0.007664430303508564,0.059320467408195715,-0.00484616938764271,-0.014602645790280007,-0.00046658268341898113,-0.03483918646769242,0.03522158087441762,0.06393234447819479,-0.04766396058454295,-0.04547334778393641,0.00713599820514242,-0.031724974548156384,-0.014254807967864979,-0.01262448818400777,-0.033277654657053936,-0.00256143428742818,0.0016270534061451592,0.015824037268223585,0.006887007187010798,0.012979274649931687,-0.00491596020042138,-0.046321633989804746,-0.02051633739369526,0.0551951737594402,0.4637730055358588,-1.0461280279799465,1.4859139014595302,-1.8337939227612141,0.8954127295469544,5.039915281850768,19.817813155120437
70,-13.7588467687567,-17.9336568326806,-21.287514027848,-22.3930792568171,-25.6924549517376,-29.0047512073694,3.02867804566501,5.0191344590158,4.9208991682725,6.17583301132965,4.23728420882742,1.14549888398551,0.593256713379148,-3.84127855269728,-11.7748294952943,-12.1555281964169,-13.9041705650707,-15.8190894876926,-10.0223000544888,-7.92544785703724,-5.02709630983925,-3.47345055335845,-4.25953847364792,-5.06609992639301,-7.36839419903207,-9.49369631374056,-6.64449398216427,-2.19471196863678,1.6842924746648,5.64355314022068,5.70152371396744,4.48880236360131,5.77071395067123,6.45759633017839,20.4805722039046,115.657172260563,211.558048989259,135.739648615513,60.0353690719512,0.007133019157075997,0.0015540668499505054,-0.010789503173326545,-0.00973752703605871,-0.01100517931204239,0.010383736212116745,-0.007688581066094833,-0.011152197451768627,-0.004300991729727996,-0.009134868707797505,0.02225186367559577,-0.0009160547705760769,-0.002661756080207722,-0.021740821717752688,0.0009604558243192422,-0.006256799859442633,0.03755508426150153,0.024035469749752496,-0.021170474992072395,-0.014596381124955508,-0.001560891247957786,0.0032592691286906163,0.0014662049353517765,-1.6635146741762387e-05,0.0001662029567686568,0.024165854056090407,-0.009820212358084503,0.004454537585610767,-0.004223344529815416,-0.009883794279400114,-0.013988761619187738,-0.010346072960670655,0.028301989741202075,0.13706787577354373,0.04807217723169946,-0.3262286900419237,-1.8359075147859736,4.046201862277671,-1.9516576101723646,3.1227435646790487,11.650306803492912
71,-5.27552186979052,-8.26098127681723,-10.5501822678184,-9.72959626433151,-10.7091193717864,-11.352143709874,9.4028731709597,8.67966061089876,4.711425721093,2.60196423451872,-4.11683997928819,2.59884806885419,0.758176735315786,-3.47909428980012,-0.805575655811094,-1.75408382045675,-3.6001743285445,-5.48206580710087,-0.992780988670624,-4.42663502775402,-7.2154619656235,-6.61662202850327,-6.3141839756916,-6.06047269556011,-7.08750552278499,-8.06717766210122,-6.12855926178967,-2.59643828851097,0.568518899204538,3.79364899654744,2.03823607244278,-2.14153691550638,-4.81808317875026,-7.9191957061651,9.27440935261973,19.581217031138,30.6127509553408,60.0353690719512,89.6110793319312,-0.012026155152042587,0.005619602769520357,0.012061164515853831,-0.02322790557946319,-0.03505616061552973,0.05090859079428715,-0.03948291575558232,-0.03494501627359096,0.02619590337536606,-0.021908961315957164,0.08403254050329424,-0.04594754404564138,0.0005979398041858172,0.013941991114871197,0.0083063579301601,-0.026383155297197185,0.004167871527515072,-0.002099355818214429,-0.010011460781624001,0.0015560090912239595,-0.014291830117624386,0.04057995505489484,0.017065877419497756,0.012401560039774846,0.00400023295020286,0.047538242496977766,-0.026360590392058042,0.004554342050745088,-0.01209287325633707,-0.024631379126880446,-0.03301112693482913,-0.0009145594686595042,0.029729378356049437,0.12111317953141441,-0.19610926414907132,0.13708279728752498,0.8953154628321013,-1.9530824629658874,1.1189330606136152,1.186217008797654,9.465784665411062
